1	2	0.1294393522459728
10	2	0.1314623591437196
19	2	0.03506246793648073
28	2	-0.007019218774835737
37	2	-0.07454681266454451
46	2	-0.1126263240097664
51	2	-0.07060108860459288
56	2	-0.02702320989996129
61	2	-0.004147409010641295
9	1	-0.2539733585576237
18	1	-0.4090650137965489
27	1	-0.3429629387095652
36	1	-0.295813099804133
45	1	-0.09969223958912005
