-5.547338241850217e-11	2.312823305759732e-11	-2.062197625575762e-10
1.239030476647431e-11	-3.004335836098019e-11	-5.711919357811389e-11
1.882842444522898e-11	-1.141566804421339e-10	-2.012928159915473e-10
-2.416542743778328e-12	-1.632972284982134e-11	-5.174632437142382e-11
-5.304716012955003e-11	2.016862895823699e-11	-2.368992928133598e-10
-5.121594109684094e-11	-1.652038790353766e-11	-1.679862988229625e-10
6.562758473600097e-11	-3.110549014065226e-10	-4.036720249691114e-10
-4.674217674120243e-12	-3.976280452077318e-11	-1.425836492513359e-10
-1.761383518754505e-10	1.122269619790311e-10	-1.69581457008984e-10
-4.019007194572582e-11	-2.284916916713004e-11	-2.545264055816386e-10
-1.062621998749589e-10	5.980322873068624e-11	-1.150666861145569e-10
-8.170755802027142e-11	3.272879017421865e-11	-1.465363131825887e-10
-5.904991894837031e-11	2.253510976615618e-11	-3.912137076047663e-11
2.10403694057763e-11	-5.308781314324687e-11	-2.779007427272173e-10
-2.722057457451195e-11	-2.137150918144234e-11	-2.366813991986159e-10
-6.957598009130498e-11	3.378432777178297e-11	-2.737182670905557e-10
1.14064859022084e-13	-9.505186401340672e-11	-1.783321841964133e-10
-6.164504498810984e-11	6.570843494157864e-11	-3.339397326811157e-10
-2.903815120322619e-12	5.04577277583888e-11	-3.640551749986151e-10
-1.487361162267703e-11	-1.747190638500976e-11	-1.26489142966921e-10
3.589947962256455e-11	6.584843566488808e-11	-3.342449068302398e-10
-6.044384079985294e-11	3.93294603453878e-11	-2.898820204768263e-10
3.523580161452403e-11	3.372554254213864e-11	-3.63434338671223e-10
1.188859597733458e-11	-9.383232246065208e-11	-2.795230160896696e-10
6.93218798881284e-11	-4.771764963029823e-11	-3.27759224151021e-10
-2.026195218667687e-10	9.962967382414445e-11	-1.270491881412013e-10
9.062386777089747e-11	-2.333974823857138e-11	-6.944451540065038e-11
-7.581525969928989e-12	8.275309488508619e-13	-7.712355512489688e-12
1.307961449075276e-10	-2.633315663157896e-11	-2.307279512636092e-10
3.890272721933508e-11	4.484599075266532e-11	-1.658496420709267e-10
3.814341743760846e-12	-6.740990816316407e-11	-2.455750975648419e-10
8.465547391247194e-12	-9.107838327372556e-11	-1.01423303406111e-10
5.957499399605208e-11	-2.798712145510915e-11	-1.253725119492074e-10
-1.107823878056243e-10	9.041437970780959e-11	-2.852691480545603e-10
1.031190767938366e-10	-6.226192051155292e-12	-3.814882698565181e-10
-1.463273054560041e-12	-2.420841880699448e-12	-4.75462810826912e-12
1.209565422831943e-10	-4.69972907462423e-11	-8.118876014432902e-11
-1.951662191913265e-10	1.214897454239505e-10	-2.548266429851145e-10
4.947502418993966e-12	-4.478464323812084e-11	-2.991527544209162e-10
-1.093136164316689e-10	8.956643964368657e-11	-2.837154936813027e-10
-3.911533119807955e-11	1.339377546927037e-11	-4.427639973233414e-11
-5.695800862739407e-11	6.985305688721193e-12	-9.678109182987184e-11
5.497481042293951e-11	-3.312625171579005e-11	-1.333299045009391e-10
1.131056622658118e-10	-4.971001842814623e-11	-1.215197861511124e-10
-1.297039076007568e-10	1.031702379224866e-10	-1.771303278806775e-10
-1.214773376763818e-10	3.296619135178882e-11	7.136863337064682e-11
-1.505377312118636e-10	6.538883155563875e-11	-1.07561415688214e-10
-7.552885045305643e-11	3.346333244918186e-11	2.833970215745023e-11
-8.353338418751808e-11	3.917828175127314e-11	-5.640882871077757e-11
-4.394160703038985e-11	1.981798856043398e-11	-1.351087615777443e-10
1.743910709345429e-10	-6.091755333793586e-11	-9.658693395842872e-11
-9.066906824178444e-11	2.592092665667954e-11	-3.350444623785737e-11
-1.382275512261121e-10	7.257580284164052e-11	-9.695976962578685e-12
-3.382828284569638e-11	-1.464192902950701e-11	-1.051044907396487e-10
-1.684046354578962e-10	9.077539422032854e-11	2.738731007830925e-12
1.277760724397705e-10	-6.090514900417882e-11	-1.085920920780191e-10
1.513704364585537e-10	-5.304801478096576e-11	1.598277355682609e-11
-2.470384560990735e-11	-1.409467270147367e-11	-2.603008241480973e-10
-7.459902965319228e-11	2.567348784890566e-11	-2.483848367445707e-10
-9.478022118759611e-12	3.097231649909686e-12	-2.929718867352464e-10
5.305504963987358e-11	-4.504434533174978e-11	-1.510762346665459e-10
2.771827323236021e-10	1.891147308272091e-11	-3.827755411233764e-10
-9.425585793345034e-11	3.48272692964647e-11	-1.866563929431292e-10
5.168752046686778e-10	-1.072591782359e-10	4.112140398766526e-11
2.498384486004923e-11	-1.154024054492746e-10	-2.76247658075588e-10
4.86269142394439e-13	-9.934134187531809e-11	-2.248177408683555e-10
1.387052787280546e-10	-4.07113474426644e-11	-6.068888702678856e-12
-7.995170484930234e-11	8.615011436938103e-11	-3.642307581725369e-10
1.103986456492431e-11	2.847548689400448e-12	-2.82698259635844e-10
1.200750085110023e-10	7.556209767763878e-11	-4.355451458766191e-10
-5.303802608029214e-11	4.802030086590062e-11	-3.301126202553133e-10
8.093828648455887e-11	-5.295041726906747e-11	-1.69528752116959e-10
-3.085598088582443e-11	1.052871910097301e-11	-2.931161345924785e-10
1.987204372840605e-10	-1.579778038175329e-11	-3.26869129082152e-10
8.897754587738009e-12	-3.493672563013386e-11	-2.234877965652497e-10
-5.716724986821697e-11	7.171600529117546e-11	-4.258387014662784e-10
3.524052493169301e-11	-8.874770896087138e-11	-2.756523443662907e-10
4.459182570939041e-11	-2.082995420757351e-10	-2.229652473973004e-10
-1.278986779315578e-10	1.133364323353913e-10	-3.246312017185566e-10
1.560962975671956e-10	-5.339191673570359e-11	-5.313557380185734e-11
1.994162839474753e-10	-1.041375360277701e-11	-2.594731661585031e-10
-1.217875159266491e-10	6.925953120620801e-11	-5.212164772964164e-11
-1.822477023042596e-11	-2.035819966138655e-12	-3.388536857172298e-11
-7.737621975087151e-11	3.15203088143084e-11	-1.607621761468649e-11
2.900212030412385e-10	-8.960823269214185e-11	-7.108340363207767e-11
3.481517004105781e-11	-9.78363912397663e-11	-2.481900494496703e-10
-1.325210554350889e-10	6.49734165927905e-11	-2.044908581506356e-10
2.003566139828944e-10	-6.08583550422118e-11	4.679615811142645e-11
3.409964890146983e-11	-3.448942367069571e-11	-2.579124765994823e-10
3.105221723982267e-11	7.658004436283089e-12	-3.131973472868733e-10
2.37679352548495e-11	-1.90809369768554e-11	-2.211444100289914e-10
3.232968796725182e-11	9.968003417425047e-12	-2.951328229589212e-10
1.778966945989186e-10	-8.12160031768461e-11	-7.692660311427319e-11
1.458283407154416e-10	-5.444684901554524e-11	-2.446107627331558e-11
-2.496874698282003e-11	3.443104911904663e-12	-3.346166930543278e-11
-9.951568449666866e-11	2.88279992903547e-11	5.253276977656048e-12
2.204615124400763e-10	-1.071491365457106e-10	4.103076609519686e-11
7.287172897368065e-11	-2.808282878799404e-11	-2.293861010323815e-10
6.640365258742718e-11	-2.400363894965309e-11	-2.229047478059696e-10
1.287311761993467e-10	-3.639395645332165e-11	-2.519572198476586e-10
1.843200259752576e-10	-5.538018582677671e-11	3.581297268819461e-11
-1.117759180383087e-10	4.223553950051488e-11	-4.134126448104698e-11
-1.09505362437411e-10	9.091827056334958e-11	-3.051742499800031e-10
-8.309987472160431e-11	6.684907108192104e-11	-2.24662770470445e-10
7.755453813677057e-11	-5.344934318334422e-11	-1.888286473244711e-10
-1.560827409127962e-11	2.012833885427881e-12	-7.022940489565883e-11
1.289219193191033e-10	-4.126262642206071e-11	-1.975166687548763e-11
-2.51006734919889e-12	-2.919256591116233e-11	-2.647388040994812e-10
9.879878519334889e-11	-4.557736131037071e-11	-8.427013299377397e-11
1.024623133440487e-10	-4.394445497734254e-11	-1.132926339108447e-10
-1.172249529729063e-09	3.341916480209697e-10	-5.325459859833853e-10
1.123877561179329e-09	-4.06914571335009e-10	-5.0855206602699e-10
-2.240410251683846e-10	1.185362537076116e-10	-9.469831711820329e-10
1.409860455410349e-10	4.492185823821459e-11	-7.461886275084813e-10
6.048597164042367e-10	-3.646405198410907e-11	-8.420788208626515e-10
1.125482125848267e-09	-4.360702383709622e-10	-9.363497398248404e-10
-2.06277628492365e-10	6.276244362670024e-11	-1.107696608187477e-09
-2.26561401578068e-10	7.252795654365917e-11	-8.066485889352304e-10
-6.765451295671696e-10	2.822178043060496e-10	-5.143281477018524e-10
-1.391521566220529e-09	5.237556883525411e-11	-8.995561838543858e-10
1.070954036711103e-09	2.116543991210275e-11	-2.912268770063707e-10
-7.000975090917031e-10	2.125335433886425e-10	1.168350358530591e-10
-2.214867787984349e-09	2.80409611643734e-10	1.154207404675075e-09
-2.326747398193925e-10	7.876329555950263e-11	-8.776583621180249e-10
-7.881156885035422e-10	2.454256969988981e-10	-3.772990016420057e-10
8.636152718002246e-10	-9.329364931506761e-10	-1.264695047330937e-09
6.016604380398089e-10	-9.126544956981897e-11	-8.105451146457192e-10
-2.407332792670749e-10	3.742302504760843e-11	1.177757295305202e-10
1.412758668369602e-10	5.227207777745382e-11	-7.260391084073689e-10
3.985267767206764e-11	8.720698775723024e-12	-7.458855617615914e-10
-4.008176479403239e-10	1.107286642778315e-10	-6.331298476283167e-10
-9.740442886125015e-10	2.242141683008062e-10	2.715201093147385e-10
1.053554888898662e-09	-1.55001136610503e-10	-4.362249481917357e-10
-6.543338640446551e-10	2.052900516882413e-10	-8.855982189513646e-10
-5.666869306389903e-10	1.649777538164605e-10	-9.556431670461063e-10
-5.783955152843268e-10	9.543778845248002e-11	2.855015347033071e-11
6.054326006782792e-10	-1.676110102891949e-10	-7.590346381585843e-10
6.08286594740995e-10	-1.834290641833952e-10	-6.969957941908002e-10
-4.851617920375596e-10	6.227429099525949e-11	3.135878785176642e-10
-4.12789190024129e-10	6.948337013863337e-11	3.737238862138955e-10
2.845713785100888e-10	-5.995374576865326e-11	-9.789893491104485e-10
-1.080452702080403e-09	2.345222007395874e-10	-2.385969470385905e-10
1.807036428974247e-09	-4.757551917895357e-10	-1.275862235375073e-10
-6.771399108991708e-10	2.153184064640595e-10	-5.523081912864062e-10
-6.279469419881399e-10	9.098193913489108e-11	-7.373527978921653e-10
-2.174905543780145e-10	6.138883478811005e-11	-9.139640028069212e-10
-1.010268185026315e-09	3.638872032680033e-10	4.3559788183813e-10
-6.118321272038774e-10	9.865468462648902e-11	-3.745810595890554e-10
-7.456962837073232e-10	3.643988537444496e-10	-9.074980140150783e-10
-8.424191251554887e-10	2.446992027391163e-10	1.157570106788557e-10
-6.501215410665696e-10	8.211284345960027e-11	6.174366569712322e-10
1.288651148629933e-09	-4.947755887200499e-10	-7.881242868880976e-10
2.419352382075562e-10	6.619717422982034e-11	-1.194082735720708e-09
1.904296228622409e-10	1.838705835688317e-11	-7.60536146149559e-10
-4.808474401853644e-10	9.072241579084544e-11	-6.364679153595331e-10
1.627951394044322e-09	-2.155394933698245e-10	-1.518135590802683e-09
7.234164139555301e-10	-1.773604219672924e-10	-9.175854548506964e-10
9.014384117190403e-10	-2.498243981321567e-10	-5.047960993412157e-10
-1.091510941920359e-09	1.588209416173103e-10	8.25448660635573e-10
1.172611517149955e-09	-3.449989090397579e-10	-5.10647760036092e-10
1.308767101886761e-09	-4.373190728088759e-10	-7.211836133204179e-10
1.90147286867436e-10	-2.474155530294752e-11	-7.678502356911453e-10
2.971022522050924e-10	-1.657284737718489e-10	-8.37838645086207e-10
1.274037406594781e-09	-4.368412896402547e-10	-8.859652970623807e-10
-5.320571412071121e-10	2.027412171776102e-10	-6.491213140006129e-10
1.098530092167052e-09	-1.845906972863524e-10	-8.384458907857019e-10
